Player ID,FullName,Primary Position,Secondary Position,Team,Age
95279c08-e011-4fbf-b7cf-56d9a0cee92a,John Baker,SP,2B,Detroit Bears 2,33
6cae008e-b7f1-4d87-8e33-a2be90be9673,Robert Johnson,RP,RF,Detroit Bears 2,37
4f68533b-50bf-42a5-8f4f-ce5d89eecfc5,Joshua Hayes,C,CF,Detroit Bears 2,35
84b83235-f657-4517-a046-0438d59bbead,Brandon Walker,1B,3B,Detroit Bears 2,31
ce89bb49-ac46-49d4-8bbe-7ccf6d3a4f7c,David Baker,2B,DH,Detroit Bears 2,32
de370599-b7de-4b25-8683-272ac9a16884,David Diaz,3B,LF,Detroit Bears 2,23
ccafd20e-25ab-4335-8f1b-cd3daf2928cc,Anthony Morris,SS,SP,Detroit Bears 2,29
fce53f24-a9f8-4bf2-ae93-110964caf66c,John Irving,LF,RP,Detroit Bears 2,30
65841f21-31d4-4eca-9e2e-9062c8decaac,Jordan Hayes,CF,LF,Detroit Bears 2,23
d5296c66-9153-4da0-b155-aece25c868ee,David Turner,SP,C,New York Hawks 2,30
bc13b2bb-12ca-48d9-b557-ba6f469edb57,Tyler Morris,SP,C,New York Hawks 2,20
fb353c6f-4ffb-45b2-b616-81f912047669,Tyler Lopez,SP,SS,New York Hawks 2,28
a8a3a296-a411-4e94-b5d7-67aa54f662d0,John Nelson,SP,LF,New York Hawks 2,28
684306ea-dc23-45a9-a89b-8bd7b0a0e801,William Edwards,SP,C,New York Hawks 2,36
51cee138-e63c-4963-95b7-0d2e4178d92b,Joshua Walker,RP,1B,New York Hawks 2,29
404fe42a-7ac4-48cb-a8e4-cae043f0be81,Joshua Diaz,RP,DH,New York Hawks 2,24
e60f9804-5535-4cb7-afc0-616208b28a85,Matthew Turner,RP,DH,New York Hawks 2,28
4c2ddc68-7b4a-46d0-bcf1-e751352497a9,Daniel Walker,RP,3B,New York Hawks 2,25
85461326-8fc7-4310-8e34-f20e20b7acde,James Diaz,RP,DH,New York Hawks 2,32
76c19682-44db-4a56-9ee9-795e0f488141,John Hayes,RP,SS,New York Hawks 2,37
908d15ef-8588-42ce-a200-2c9bf77db748,William Garcia,RP,SS,New York Hawks 2,27
c4a665f0-e45b-4845-a790-74e2989b8450,Tyler Johnson,RP,3B,New York Hawks 2,33
8501e2e1-425e-4d7a-87a7-d0ab8d95670b,Thomas Owens,C,CF,New York Hawks 2,24
de240457-a9c4-48c9-a512-0042a431c727,Nicholas King,1B,SP,New York Hawks 2,31
8f6d0b37-72d6-4466-9bc9-c67454bdc202,Nicholas Reed,2B,CF,New York Hawks 2,36
703e3133-5016-429d-9097-a78e0d5683db,Joshua Turner,3B,C,New York Hawks 2,20
3bdd249c-3304-4170-838c-8f3fba35073d,Joseph Edwards,SS,LF,New York Hawks 2,19
af3e5eb3-5bfb-431d-aa2a-0e6f56bc661a,Joseph Garcia,LF,DH,New York Hawks 2,24
7c7af143-f0c4-411a-9268-deacdc8615c8,Mark Edwards,CF,2B,New York Hawks 2,26
08a4c9b4-6e67-48d3-a02e-bfa1b0b3f05a,Ryan Hayes,RF,SS,New York Hawks 2,19
aacb64f9-b449-4087-884b-4db1aa7efdc0,Andrew Diaz,DH,1B,New York Hawks 2,33
ffb0d32b-bc5f-40e9-99c7-8ef991a5cd49,Daniel Baker,C,CF,New York Hawks 2,28
15dd34a0-6743-46ec-aad0-d22b60badfb4,Joseph Edwards,1B,SP,New York Hawks 2,24
98a5ce7e-0bd3-498d-8308-369a58974f9e,Nicholas Lopez,2B,3B,New York Hawks 2,24
5e736f07-0fba-4cea-b5a4-2da855f23275,William Hayes,3B,1B,New York Hawks 2,30
e6067fa7-ade2-415d-8f4b-d0b7938c9f74,Samuel Foster,SS,3B,New York Hawks 2,19
494660e9-2924-4f21-aca0-e4ac69db10ca,Jordan Foster,LF,DH,New York Hawks 2,29
43509c17-3307-4d09-8425-0db93d0ca355,William Johnson,CF,SP,New York Hawks 2,27
909776b7-d594-437e-9dba-e61c615e8237,Thomas Lopez,RF,2B,New York Hawks 2,29
7909fc46-c23c-4f96-8ca8-fc6e45accd29,Nicholas Hayes,DH,CF,New York Hawks 2,23
4b0e6ce6-a04d-4d3a-b3fe-8adc229429fa,Joshua Walker,SP,RF,New York Hawks 2,20
6467fe4a-2254-4752-9c66-a932db59e868,Daniel Johnson,RP,SS,New York Hawks 2,38
18872404-e043-4632-927d-bea998b49753,Samuel Adams,C,2B,New York Hawks 2,26
c44d129c-260b-4a8b-a45f-4b850d08882a,David Sanchez,1B,C,New York Hawks 2,25
277a12fb-99fc-4453-be9a-075358b81c5b,Tyler Carter,2B,DH,New York Hawks 2,22
ad50072e-36ba-4b10-97b7-b1560fa2ec67,Thomas Adams,3B,2B,New York Hawks 2,36
f4108f2b-8e8c-415f-ac12-f332b004ce8e,Thomas Johnson,SS,RP,New York Hawks 2,23
f6144d46-d6ae-492f-8a57-c1742a5ce763,Joseph Owens,LF,SS,New York Hawks 2,36
31143d95-a387-47ad-9806-6024abdd57d5,Nicholas Sanchez,CF,RP,New York Hawks 2,38
be1470e0-9fa9-40fd-ba53-a94017646122,Mark Foster,SP,LF,San Francisco Owls 2,28
c856bf80-797c-42d2-8cce-011b76f692f8,Nicholas Owens,SP,LF,San Francisco Owls 2,23
7fbefa2f-c9a4-4313-b20a-42b99792821e,Joseph King,SP,1B,San Francisco Owls 2,28
5784d967-120d-4883-8f12-de95eafc43f7,Anthony Turner,SP,CF,San Francisco Owls 2,32
8df77dc6-9374-48f0-8b5d-7876660bb9be,Andrew Irving,SP,DH,San Francisco Owls 2,31
9e807ce9-c3f9-478f-8218-49446cd17435,Nicholas Sanchez,RP,RF,San Francisco Owls 2,37
8c999649-ca98-4240-bf76-7567dabfca9d,Mark Foster,RP,CF,San Francisco Owls 2,23
73f4e7dd-4461-4b23-9c8e-8d545d872773,Anthony Foster,RP,LF,San Francisco Owls 2,26
575e2e23-f27f-4893-a1be-e02a45035f2a,Samuel Adams,RP,RF,San Francisco Owls 2,30
fd46ec09-f569-47f6-afbb-60db3f71933d,Anthony Garcia,RP,3B,San Francisco Owls 2,32
38258751-fbde-4e06-bdc2-26efd5f3e643,Matthew Walker,RP,LF,San Francisco Owls 2,36
c216a8a1-2f1a-4f59-81d8-412ed34459f1,Thomas Irving,RP,CF,San Francisco Owls 2,27
c53437c6-af3b-40c3-bac3-dc8d95df8075,John Reed,RP,2B,San Francisco Owls 2,25
89bcd9b1-5337-4e51-853f-0184af08e6d2,James Foster,C,3B,San Francisco Owls 2,33
fbce20ef-08eb-4326-9fef-fae2d89fa080,Anthony Morris,1B,SP,San Francisco Owls 2,28
7f5b640c-9d2d-40d0-aa4b-d84f8f1718c9,James Hayes,2B,RF,San Francisco Owls 2,20
98c61fad-065b-4bab-bcab-4bc5bbe562f9,Jordan Parker,3B,CF,San Francisco Owls 2,29
c1ef976e-b1bc-4679-8618-c30dcaea21fa,Michael Baker,SS,1B,San Francisco Owls 2,24
8a8817f5-197f-4355-bfb1-53ba690a16c3,James Diaz,LF,1B,San Francisco Owls 2,34
517b4cf9-1b29-4bf6-914c-05eb0c0a6d45,Thomas Reed,CF,LF,San Francisco Owls 2,21
0b702dc3-d37d-4550-b1f6-415ea3a83b5f,Mark Foster,RF,1B,San Francisco Owls 2,33
c9847428-2429-4f0a-94e7-c9e1211db1dd,James Foster,DH,3B,San Francisco Owls 2,33
f7ab0a9b-c9a0-4a1e-9644-801d61e68af0,Tyler Walker,C,1B,San Francisco Owls 2,37
8749986a-90bb-4726-af0c-9a71501a20e8,Daniel Sanchez,1B,RF,San Francisco Owls 2,20
2d8ae008-9c36-4e7c-b621-766e8613949a,David Irving,2B,RP,San Francisco Owls 2,30
f0bcd233-3977-4434-bc5f-ed76e3b9db85,Jordan Diaz,3B,2B,San Francisco Owls 2,38
02f2a3ac-7882-47d0-bfac-8341673ac5f2,Joshua Walker,SS,2B,San Francisco Owls 2,36
e1d6cb29-e9c6-43fa-badf-2d71cd209769,John Irving,LF,3B,San Francisco Owls 2,33
a18b23aa-e752-4f2d-a5d7-6d2df8a6340b,James Parker,CF,RP,San Francisco Owls 2,34
332a5bfb-12c4-48bc-97e9-0f385057eb1b,William Walker,RF,C,San Francisco Owls 2,32
f41840bb-74aa-45e9-b24c-c2309274a7aa,Matthew Parker,DH,CF,San Francisco Owls 2,22
4041e1f8-1d5c-4ab7-9de5-018f536970ad,James Edwards,SP,DH,San Francisco Owls 2,22
4356ee50-c5f2-4a29-8740-669035d5979e,Anthony Baker,RP,SS,San Francisco Owls 2,37
b4202cac-4454-4c0f-afc6-3a601aaea71d,Brandon Adams,C,2B,San Francisco Owls 2,26
45f07878-9a0c-4591-8088-e6074be29bd4,John Carter,1B,C,San Francisco Owls 2,19
67cacae5-7183-4dd7-a4fd-f45d26310b06,Samuel Johnson,2B,RF,San Francisco Owls 2,27
94b78113-887e-4311-9f77-f10fb6c27322,Andrew Garcia,3B,SP,San Francisco Owls 2,31
c8f9dc67-408b-499a-900d-34f72c04d589,Samuel Sanchez,SS,SP,San Francisco Owls 2,25
84b3b05f-5809-4e92-8120-654a62eabbc7,Joseph Foster,LF,1B,San Francisco Owls 2,21
240490e0-1f9e-4908-9a61-de712f894574,Anthony Adams,CF,RP,San Francisco Owls 2,28
33138a58-cffb-420e-98bc-62fb93226475,John Carter,SP,3B,Washington Aces 2,19
895f8d57-1b9f-40b4-ae04-7f1018642431,Jordan Johnson,SP,DH,Washington Aces 2,19
c0fa6e01-50f7-4760-85a5-944f173073ad,Andrew King,SP,RF,Washington Aces 2,20
2f635b3b-0e67-4ca9-8bae-d77f9c7a8243,Brandon Baker,SP,CF,Washington Aces 2,38
6518ffa0-f8dd-4ffd-ae27-141f4f3ed238,Michael Foster,SP,LF,Washington Aces 2,33
1760734c-1a1c-4952-bf6a-19ebfa2a7651,Joseph Edwards,RP,1B,Washington Aces 2,32
fbb7d877-8b8c-4ca1-9138-4c4943082134,Michael Carter,RP,LF,Washington Aces 2,30
2b17dfcd-a5db-43dd-aaf0-c3c627e003cf,Brandon Adams,RP,DH,Washington Aces 2,19
95fc3449-28d6-4182-a7d3-218550cd3e08,Michael Morris,RP,SP,Washington Aces 2,35
60194160-2e50-4a61-9e5e-72b9bb3f4b3d,Robert Morris,RP,SS,Washington Aces 2,22
3f850a0a-3a75-44b5-be2f-2b75016f1786,Daniel Reed,RP,C,Washington Aces 2,28
f4c28088-862a-4c87-b9bb-ad7d7c279f61,Michael Reed,RP,SS,Washington Aces 2,24
23b9ff6f-e8b1-44b8-81f7-2467acb1de22,Mark Carter,RP,SP,Washington Aces 2,23
91c50e04-a58f-4470-ba3e-55ab91a1aaba,Daniel Edwards,C,2B,Washington Aces 2,36
3d1973fe-f2e9-4eb2-82fe-57022e52d6c7,Samuel Morris,1B,SP,Washington Aces 2,34
1c0c58f7-dadb-47c8-815f-5f24317e3f3a,Brandon Garcia,2B,1B,Washington Aces 2,30
5c760a68-a4f9-4a9c-9a2b-0d22bf909f28,Andrew Nelson,3B,SP,Washington Aces 2,24
7cc50823-6194-4b1c-a0ea-d9281c5882e2,Robert Sanchez,SS,SP,Washington Aces 2,30
fa39f577-e433-4ae9-bc03-40085c57e6a2,Tyler Irving,LF,3B,Washington Aces 2,28
d016e851-8367-4267-9824-0e8520d50034,William Owens,CF,LF,Washington Aces 2,26
4544851e-6ca7-42b8-9572-0fe6fb816019,Joshua Foster,RF,RP,Washington Aces 2,33
7f54e4b4-6a9c-4e35-a558-c69606314bf8,John Morris,DH,LF,Washington Aces 2,38
f5879faa-dd88-42e7-a51f-416f0a39aeb3,Matthew Baker,C,SP,Washington Aces 2,29
ac90b69f-02b6-4388-a0a3-c3c29dd4e32a,Nicholas Owens,1B,3B,Washington Aces 2,21
3f434eda-c12c-4ace-a5b6-b23cc424a41c,Joshua Johnson,2B,SP,Washington Aces 2,28
873d44a1-e416-4661-bbd7-c939e9a4a7f4,Jordan Diaz,3B,1B,Washington Aces 2,33
65c7e59c-91da-47c0-a0f5-1753ce1f3d1a,David Hayes,SS,LF,Washington Aces 2,19
abd1c2db-6d6f-491c-bc61-765152a7ebbd,Brandon Morris,LF,RF,Washington Aces 2,24
2eef9951-b4cf-4311-85e8-99395b0a2236,Robert Irving,CF,C,Washington Aces 2,30
a6b95e1e-adcb-4284-acc3-0a1f192a83cd,Joseph Irving,RF,SS,Washington Aces 2,38
3063e4f8-5fe5-46d0-a364-22e43baf750b,John Sanchez,DH,RF,Washington Aces 2,19
1e3d83e7-d715-477f-a156-8e79cfeee666,Samuel Hayes,SP,RF,Washington Aces 2,21
cd442693-f306-4de4-951d-6b129e8338e9,Robert Diaz,RP,DH,Washington Aces 2,33
3aa0c833-3c42-4d03-909e-c643c6b759be,Brandon Adams,C,LF,Washington Aces 2,28
f17a6658-7214-407e-9de2-da27b2ea3b0b,Robert Edwards,1B,LF,Washington Aces 2,32
a5a219c4-63ba-4602-b0ef-2fc94c84bec2,William Lopez,2B,1B,Washington Aces 2,36
1164d459-ef5b-4ff1-ad7f-e00770f0bc61,Daniel Morris,3B,SS,Washington Aces 2,26
1d28a924-4ce3-4fb8-b545-5fb7cb3cc83d,Andrew Owens,SS,DH,Washington Aces 2,23
48757f19-dc32-4726-8393-ba997c9cbc63,Samuel Reed,LF,SS,Washington Aces 2,20
8c1559d4-bf30-41cb-b591-3c15562d9ee5,Daniel Carter,CF,DH,Washington Aces 2,37
